timestamp,reader,antenna,rssi,epc,phase_angle,channel_index,doppler_frequency
1746728214.012648,192.168.0.219:5084,1,-71,b'302f482d23f0055b0223a979',478,46,312
1746728214.1439,192.168.0.219:5084,3,-56,b'302f482d23f0055b0223a979',162,46,19
1746728214.194677,192.168.0.219:5084,4,-45,b'302f482d23f0055b0223a979',806,47,97
1746728214.022879,192.168.0.219:5084,1,-65,b'30080226abcd014000000000',3770,46,175
1746728214.070681,192.168.0.219:5084,2,-61,b'30080226abcd014000000000',2634,46,371
1746728214.147572,192.168.0.219:5084,3,-67,b'30080226abcd014000000000',996,46,429
1746728214.001032,192.168.0.219:5084,1,-63,b'3034047138105841dcd65592',494,46,-214
1746728214.127052,192.168.0.219:5084,3,-44,b'3034047138105841dcd65592',3280,46,87
1746728214.01773,192.168.0.219:5084,1,-59,b'30340bed780a4adaf637f384',3956,46,117
1746728214.07574,192.168.0.219:5084,2,-66,b'30340bed780a4adaf637f384',2276,46,0
1746728214.128485,192.168.0.219:5084,3,-41,b'30340bed780a4adaf637f384',4062,46,136
1746728214.02431,192.168.0.219:5084,1,-66,b'303402230c5fe5000000284f',3586,46,-126
1746728214.178045,192.168.0.219:5084,4,-54,b'303402230c5fe5000000284f',3340,47,136
1746728214.026917,192.168.0.219:5084,1,-63,b'302832aa8f7309800001f49f',362,46,-9
1746728214.085248,192.168.0.219:5084,2,-62,b'302832aa8f7309800001f49f',698,46,-29
1746728214.136388,192.168.0.219:5084,3,-58,b'302832aa8f7309800001f49f',3782,46,78
1746728214.016839,192.168.0.219:5084,1,-56,b'30340bd9601cb4131dae71ca',558,46,87
1746728214.131174,192.168.0.219:5084,3,-54,b'30340bd9601cb4131dae71ca',2916,46,126
1746728214.019281,192.168.0.219:5084,1,-64,b'302f482e12c0081b022453f5',58,46,48
1746728214.137265,192.168.0.219:5084,3,-56,b'302f482e12c0081b022453f5',110,46,146
1746728214.197005,192.168.0.219:5084,4,-53,b'302f482e12c0081b022453f5',1020,47,126
1746728214.011218,192.168.0.219:5084,1,-66,b'30340592ac54555176592e7e',194,46,9
1746728214.182797,192.168.0.219:5084,4,-72,b'30340592ac54555176592e7e',1300,47,205
1746728214.007912,192.168.0.219:5084,1,-48,b'303400eda43f67800000bfa3',1280,46,107
1746728214.068673,192.168.0.219:5084,2,-50,b'303400eda43f67800000bfa3',3034,46,117
1746728214.144801,192.168.0.219:5084,3,-63,b'303400eda43f67800000bfa3',572,46,-48
1746728214.170966,192.168.0.219:5084,4,-66,b'303400eda43f67800000bfa3',338,47,-107
1746728213.999215,192.168.0.219:5084,1,-45,b'30340bdca803e807ea8f87fa',1136,46,126
1746728214.133838,192.168.0.219:5084,3,-56,b'30340bdca803e807ea8f87fa',3170,46,351
1746728214.20521,192.168.0.219:5084,4,-52,b'30340bdca803e807ea8f87fa',3936,47,117
1746728214.00192,192.168.0.219:5084,1,-57,b'3be300000193cdfb00001c27',3080,46,29
1746728214.089112,192.168.0.219:5084,2,-66,b'3be300000193cdfb00001c27',4022,46,-419
1746728214.135296,192.168.0.219:5084,3,-62,b'3be300000193cdfb00001c27',3516,46,107
1746728214.199002,192.168.0.219:5084,4,-54,b'3be300000193cdfb00001c27',1200,47,156
1746728214.006745,192.168.0.219:5084,1,-58,b'302c4ddcd020f3574bcb872d',3888,46,87
1746728214.073013,192.168.0.219:5084,2,-50,b'302c4ddcd020f3574bcb872d',3640,46,185
1746728214.145722,192.168.0.219:5084,3,-65,b'302c4ddcd020f3574bcb872d',1088,46,9
1746728214.00368,192.168.0.219:5084,1,-39,b'303405b5280eaad61e731e9e',634,46,136
1746728214.086351,192.168.0.219:5084,2,-61,b'303405b5280eaad61e731e9e',200,46,205
1746728214.488469,192.168.0.219:5084,4,-57,b'303402230c5fe5000000284f',866,48,97
1746728214.369767,192.168.0.219:5084,2,-64,b'e2806995000040175bd46647',3768,47,175
1746728214.428751,192.168.0.219:5084,3,-49,b'e2806995000040175bd46647',3404,48,58
1746728214.466019,192.168.0.219:5084,4,-57,b'e2806995000040175bd46647',1300,48,156
1746728214.380121,192.168.0.219:5084,2,-65,b'302f482d23f0055b0223a979',330,47,-87
1746728214.430994,192.168.0.219:5084,3,-59,b'302f482d23f0055b0223a979',3224,48,0
1746728214.513659,192.168.0.219:5084,4,-44,b'302f482d23f0055b0223a979',140,48,97
1746728214.351828,192.168.0.219:5084,2,-63,b'300811112222014000000000',1304,47,332
1746728214.435662,192.168.0.219:5084,3,-45,b'300811112222014000000000',602,48,136
1746728214.32184,192.168.0.219:5084,2,-64,b'303401ad2c2ce11e88eaca05',2858,47,253
1746728214.427809,192.168.0.219:5084,3,-35,b'303401ad2c2ce11e88eaca05',3908,48,156
1746728214.464182,192.168.0.219:5084,4,-56,b'303401ad2c2ce11e88eaca05',1192,48,136
1746728214.358005,192.168.0.219:5084,2,-58,b'1a6ec09d9a89a44d7998631f',1682,47,126
1746728214.432792,192.168.0.219:5084,3,-43,b'1a6ec09d9a89a44d7998631f',1346,48,48
1746728214.465127,192.168.0.219:5084,4,-59,b'1a6ec09d9a89a44d7998631f',3684,48,-29
1746728214.371565,192.168.0.219:5084,2,-63,b'30340bb6884191844ce0046d',2302,47,87
1746728214.348731,192.168.0.219:5084,2,-58,b'30340bd95c3cb3c210a04d3b',3676,47,-9
1746728214.517327,192.168.0.219:5084,4,-51,b'30340bd95c3cb3c210a04d3b',1208,48,78
1746728214.342598,192.168.0.219:5084,2,-61,b'30340212e43c789b0223addd',2922,47,185
1746728214.449303,192.168.0.219:5084,3,-64,b'30340212e43c789b0223addd',2886,48,429
1746728214.349599,192.168.0.219:5084,2,-54,b'30340bf45421f28ba43b772d',3718,47,117
1746728214.354765,192.168.0.219:5084,2,-59,b'3034055d140442c00002f66f',260,47,58
1746728214.438502,192.168.0.219:5084,3,-51,b'3034055d140442c00002f66f',272,48,126
1746728214.370663,192.168.0.219:5084,2,-54,b'300833b2ddd9014000000000',2882,47,205
1746728214.436549,192.168.0.219:5084,3,-59,b'300833b2ddd9014000000000',4086,48,-48
1746728214.372475,192.168.0.219:5084,2,-55,b'303400edb44de500000506ca',3760,47,87
1746728214.467132,192.168.0.219:5084,4,-54,b'303400edb44de500000506ca',1206,48,126
1746728214.378984,192.168.0.219:5084,2,-62,b'302832aa8f7309800001f49f',2780,47,312
1746728214.44645,192.168.0.219:5084,3,-61,b'302832aa8f7309800001f49f',446,48,351
1746728214.344621,192.168.0.219:5084,2,-48,b'303400eda43f628000009f3f',114,47,185
1746728214.340319,192.168.0.219:5084,2,-39,b'303402b6f00cacd6d1467dfc',1266,47,117
1746728214.508738,192.168.0.219:5084,4,-60,b'303402b6f00cacd6d1467dfc',3748,48,136
1746728214.341682,192.168.0.219:5084,2,-40,b'303424f330014cce6f7d749d',732,47,39
1746728214.434598,192.168.0.219:5084,3,-58,b'303424f330014cce6f7d749d',354,48,136
1746728214.489394,192.168.0.219:5084,4,-62,b'303424f330014cce6f7d749d',868,48,185
1746728214.279352,192.168.0.219:5084,1,-66,b'30340592ac54555176592e7e',3760,47,126
1746728214.259297,192.168.0.219:5084,1,-61,b'1a9ec09d9a89a0340cbe709c',1008,47,39
1746728214.38293,192.168.0.219:5084,2,-62,b'1a9ec09d9a89a0340cbe709c',2132,48,-48
1746728214.450329,192.168.0.219:5084,3,-64,b'1a9ec09d9a89a0340cbe709c',266,48,156
1746728214.257881,192.168.0.219:5084,1,-61,b'3034043d145d4636c004157e',3608,47,126
1746728214.353858,192.168.0.219:5084,2,-56,b'3034043d145d4636c004157e',3752,47,97
1746728214.499256,192.168.0.219:5084,4,-59,b'3034043d145d4636c004157e',3020,48,175
1746728214.272446,192.168.0.219:5084,1,-56,b'1a2ec09d9a89a41d45b062ab',3120,47,175
1746728214.347854,192.168.0.219:5084,2,-57,b'1a2ec09d9a89a41d45b062ab',174,47,9
1746728214.44752,192.168.0.219:5084,3,-62,b'1a2ec09d9a89a41d45b062ab',1554,48,-58
1746728214.519306,192.168.0.219:5084,4,-59,b'1a2ec09d9a89a41d45b062ab',3296,48,0
1746728214.278236,192.168.0.219:5084,1,-71,b'3034047138105841dcd6558d',386,47,986
1746728214.373373,192.168.0.219:5084,2,-57,b'3034047138105841dcd6558d',1282,47,-107
1746728214.429873,192.168.0.219:5084,3,-63,b'3034047138105841dcd6558d',1030,48,-97
1746728214.476001,192.168.0.219:5084,4,-60,b'3034047138105841dcd6558d',50,48,48
1746728214.269279,192.168.0.219:5084,1,-56,b'3be300000193cdfb00001c27',364,47,87
1746728214.360178,192.168.0.219:5084,2,-64,b'3be300000193cdfb00001c27',3214,47,634
1746728214.440148,192.168.0.219:5084,3,-62,b'3be300000193cdfb00001c27',3428,48,283
1746728214.515427,192.168.0.219:5084,4,-54,b'3be300000193cdfb00001c27',216,48,166
1746728214.270473,192.168.0.219:5084,1,-56,b'302c4ddcd020f3574bcb872d',3040,47,0
1746728214.345513,192.168.0.219:5084,2,-49,b'302c4ddcd020f3574bcb872d',1014,47,126
1746728214.441976,192.168.0.219:5084,3,-65,b'302c4ddcd020f3574bcb872d',710,48,-146
1746728214.276649,192.168.0.219:5084,1,-63,b'30080226abcd014000000000',3242,47,-9
1746728214.375471,192.168.0.219:5084,2,-60,b'30080226abcd014000000000',2514,47,-283
1746728214.251438,192.168.0.219:5084,1,-64,b'3034047138105841dcd65592',3550,47,-58
1746728214.374267,192.168.0.219:5084,2,-65,b'3034047138105841dcd65592',86,48,-29
1746728214.425996,192.168.0.219:5084,3,-44,b'3034047138105841dcd65592',410,48,107
1746728214.271373,192.168.0.219:5084,1,-49,b'303400eda43f67800000bfa3',754,47,107
1746728214.346417,192.168.0.219:5084,2,-50,b'303400eda43f67800000bfa3',2410,47,136
1746728214.45141,192.168.0.219:5084,3,-62,b'303400eda43f67800000bfa3',780,48,78
1746728214.268394,192.168.0.219:5084,1,-63,b'302a0fecf89f08758d158d55',3426,47,-9
1746728214.343477,192.168.0.219:5084,2,-61,b'302a0fecf89f08758d158d55',3788,47,-68
1746728214.44839,192.168.0.219:5084,3,-56,b'302a0fecf89f08758d158d55',328,48,68
1746728214.509884,192.168.0.219:5084,4,-58,b'302a0fecf89f08758d158d55',3860,48,78
1746728214.274237,192.168.0.219:5084,1,-55,b'30340bd9601cb4131dae71ca',118,47,175
1746728214.433681,192.168.0.219:5084,3,-60,b'30340bd9601cb4131dae71ca',18,48,107
1746728214.273335,192.168.0.219:5084,1,-59,b'30340bed780a4adaf637f384',1118,47,-9
1746728214.383829,192.168.0.219:5084,2,-66,b'30340bed780a4adaf637f384',168,47,107
1746728214.431888,192.168.0.219:5084,3,-41,b'30340bed780a4adaf637f384',3046,48,97
1746728214.244238,192.168.0.219:5084,1,-65,b'302f482e12c0081b022453f5',3712,47,29
1746728214.376359,192.168.0.219:5084,2,-65,b'302f482e12c0081b022453f5',3480,48,117
1746728214.441079,192.168.0.219:5084,3,-58,b'302f482e12c0081b022453f5',876,48,-58
1746728214.512784,192.168.0.219:5084,4,-53,b'302f482e12c0081b022453f5',96,48,117
1746728214.267236,192.168.0.219:5084,1,-56,b'e2806995000040182224401d',394,47,195
1746728214.35051,192.168.0.219:5084,2,-60,b'e2806995000040182224401d',518,47,-107
1746728214.42691,192.168.0.219:5084,3,-46,b'e2806995000040182224401d',554,48,146
1746728214.514556,192.168.0.219:5084,4,-48,b'e2806995000040182224401d',3634,48,126
1746728214.275134,192.168.0.219:5084,1,-53,b'303211468e03e29b022504c1',2932,47,156
1746728214.352967,192.168.0.219:5084,2,-64,b'303211468e03e29b022504c1',104,47,-136
1746728214.486581,192.168.0.219:5084,4,-60,b'303211468e03e29b022504c1',3758,48,107
1746728214.266041,192.168.0.219:5084,1,-45,b'30340bdca803e807ea8f87fa',472,47,87
1746728214.44287,192.168.0.219:5084,3,-62,b'30340bdca803e807ea8f87fa',2362,48,302
1746728214.264261,192.168.0.219:5084,1,-42,b'e2806894000050245885a8ce',52,47,166
1746728214.381861,192.168.0.219:5084,2,-60,b'e2806894000050245885a8ce',96,47,527
1746728214.265154,192.168.0.219:5084,1,-41,b'30340bcb6820ef56d141853c',1388,47,156
1746728214.377488,192.168.0.219:5084,2,-60,b'30340bcb6820ef56d141853c',812,47,78
1746728214.445368,192.168.0.219:5084,3,-65,b'30340bcb6820ef56d141853c',1394,48,253
1746728214.263387,192.168.0.219:5084,1,-39,b'303405b5280eaad61e731e9e',180,47,146
1746728214.359241,192.168.0.219:5084,2,-63,b'303405b5280eaad61e731e9e',3754,47,136
1746728214.444478,192.168.0.219:5084,3,-64,b'303405b5280eaad61e731e9e',786,48,0
1746728214.684859,192.168.0.219:5084,2,-60,b'3034047138105841dcd6558d',634,49,39
1746728214.733223,192.168.0.219:5084,3,-70,b'3034047138105841dcd6558d',346,49,-341
1746728214.672564,192.168.0.219:5084,2,-53,b'3034043d145d4636c004157e',3996,49,107
1746728214.669114,192.168.0.219:5084,2,-42,b'303424f330014cce6f7d749d',2912,49,78
1746728214.668001,192.168.0.219:5084,2,-37,b'303402b6f00cacd6d1467dfc',3834,49,195
1746728214.738883,192.168.0.219:5084,3,-61,b'303402b6f00cacd6d1467dfc',3316,49,58
1746728214.702013,192.168.0.219:5084,2,-67,b'30340bb6884191844ce0046d',1218,49,-351
1746728214.690493,192.168.0.219:5084,2,-59,b'1a6ec09d9a89a44d7998631f',3506,49,0
1746728214.757297,192.168.0.219:5084,3,-42,b'1a6ec09d9a89a44d7998631f',3182,49,87
1746728214.798075,192.168.0.219:5084,4,-53,b'1a6ec09d9a89a44d7998631f',3204,50,97
1746728214.683964,192.168.0.219:5084,2,-64,b'302f482d23f0055b0223a979',1188,49,175
1746728214.76309,192.168.0.219:5084,3,-54,b'302f482d23f0055b0223a979',2872,49,58
1746728214.687602,192.168.0.219:5084,2,-58,b'300811112222014000000000',180,49,97
1746728214.753473,192.168.0.219:5084,3,-43,b'300811112222014000000000',616,49,117
1746728214.612676,192.168.0.219:5084,1,-68,b'30340592ac54555176592e7e',284,49,166
1746728214.657019,192.168.0.219:5084,2,-67,b'30340592ac54555176592e7e',128,49,-673
1746728214.73692,192.168.0.219:5084,3,-69,b'30340592ac54555176592e7e',3708,49,312
1746728214.607988,192.168.0.219:5084,1,-62,b'303401ad2c2ce11e88eaca05',3980,49,87
1746728214.752574,192.168.0.219:5084,3,-33,b'303401ad2c2ce11e88eaca05',4046,49,87
1746728214.604715,192.168.0.219:5084,1,-51,b'303211468e03e29b022504c1',3540,49,175
1746728214.677612,192.168.0.219:5084,2,-57,b'303211468e03e29b022504c1',3828,49,48
1746728214.781875,192.168.0.219:5084,3,-60,b'303211468e03e29b022504c1',2776,49,0
1746728214.603822,192.168.0.219:5084,1,-67,b'302832aa8f7309800001f49f',238,49,156
1746728214.689596,192.168.0.219:5084,2,-63,b'302832aa8f7309800001f49f',3622,49,527
1746728214.742138,192.168.0.219:5084,3,-61,b'302832aa8f7309800001f49f',244,49,195
1746728214.589713,192.168.0.219:5084,1,-64,b'30340bd95c3cb3c210a04d3b',360,49,97
1746728214.671425,192.168.0.219:5084,2,-57,b'30340bd95c3cb3c210a04d3b',2948,49,156
1746728214.795404,192.168.0.219:5084,4,-45,b'30340bd95c3cb3c210a04d3b',3012,50,58
1746728214.597447,192.168.0.219:5084,1,-65,b'30340212e43c789b0223addd',1728,49,615
1746728214.675675,192.168.0.219:5084,2,-61,b'30340212e43c789b0223addd',2618,49,253
1746728214.778463,192.168.0.219:5084,3,-61,b'30340212e43c789b0223addd',3842,49,312
1746728214.794516,192.168.0.219:5084,4,-59,b'30340212e43c789b0223addd',906,50,156
1746728214.609939,192.168.0.219:5084,1,-62,b'302a0fecf89f08758d158d55',1024,49,185
1746728214.68308,192.168.0.219:5084,2,-59,b'302a0fecf89f08758d158d55',366,49,195
1746728214.764903,192.168.0.219:5084,3,-55,b'302a0fecf89f08758d158d55',666,49,107
1746728214.605768,192.168.0.219:5084,1,-68,b'30340bf45421f28ba43b772d',3544,49,-361
1746728214.676713,192.168.0.219:5084,2,-52,b'30340bf45421f28ba43b772d',3918,49,-29
1746728214.745984,192.168.0.219:5084,3,-67,b'30340bf45421f28ba43b772d',3898,49,-107
1746728214.595682,192.168.0.219:5084,1,-65,b'1a9ec09d9a89a0340cbe709c',102,49,-58
1746728214.678638,192.168.0.219:5084,2,-66,b'1a9ec09d9a89a0340cbe709c',284,49,-29
1746728214.731414,192.168.0.219:5084,3,-59,b'1a9ec09d9a89a0340cbe709c',414,49,185
1746728214.610846,192.168.0.219:5084,1,-67,b'e2806995000040175bd46647',3608,49,-292
1746728214.681312,192.168.0.219:5084,2,-56,b'e2806995000040175bd46647',3706,49,117
1746728214.766867,192.168.0.219:5084,3,-56,b'e2806995000040175bd46647',3148,49,78
1746728214.599224,192.168.0.219:5084,1,-53,b'30340bd9601cb4131dae71ca',236,49,185
1746728214.760229,192.168.0.219:5084,3,-56,b'30340bd9601cb4131dae71ca',1046,49,19
1746728214.796288,192.168.0.219:5084,4,-55,b'30340bd9601cb4131dae71ca',400,50,175
1746728214.611739,192.168.0.219:5084,1,-60,b'303400edb44de500000506ca',3928,49,185
1746728214.679536,192.168.0.219:5084,2,-60,b'303400edb44de500000506ca',428,49,214
1746728214.790799,192.168.0.219:5084,4,-52,b'303400edb44de500000506ca',3116,50,87
1746728214.614622,192.168.0.219:5084,1,-61,b'302f482e12c0081b022453f5',1364,48,48
1746728214.69743,192.168.0.219:5084,2,-64,b'302f482e12c0081b022453f5',1476,49,292
1746728214.76597,192.168.0.219:5084,3,-58,b'302f482e12c0081b022453f5',3454,49,185
1746728214.793643,192.168.0.219:5084,4,-55,b'302f482e12c0081b022453f5',3756,50,68
1746728214.606893,192.168.0.219:5084,1,-60,b'303400eda43f628000009f3f',352,48,126
1746728214.670306,192.168.0.219:5084,2,-45,b'303400eda43f628000009f3f',34,49,107
1746728214.598346,192.168.0.219:5084,1,-54,b'300833b2ddd9014000000000',972,48,19
1746728214.694994,192.168.0.219:5084,2,-62,b'300833b2ddd9014000000000',3592,49,-39
1746728214.737989,192.168.0.219:5084,3,-62,b'300833b2ddd9014000000000',904,49,-156
1746728214.602285,192.168.0.219:5084,1,-57,b'303402230c5fe5000000284f',782,48,166
1746728214.762003,192.168.0.219:5084,3,-58,b'303402230c5fe5000000284f',304,49,-19
1746728214.797174,192.168.0.219:5084,4,-59,b'303402230c5fe5000000284f',214,50,126
1746728214.594664,192.168.0.219:5084,1,-51,b'3034055d140442c00002f66f',1478,48,126
1746728214.692295,192.168.0.219:5084,2,-57,b'3034055d140442c00002f66f',576,49,136
1746728214.759113,192.168.0.219:5084,3,-48,b'3034055d140442c00002f66f',2766,49,107
1746728214.61357,192.168.0.219:5084,1,-62,b'3034047138105841dcd65592',1598,48,390
1746728214.694105,192.168.0.219:5084,2,-65,b'3034047138105841dcd65592',2938,49,-224
1746728214.751454,192.168.0.219:5084,3,-40,b'3034047138105841dcd65592',726,49,175
1746728214.600326,192.168.0.219:5084,1,-57,b'302c4ddcd020f3574bcb872d',3344,48,-48
1746728214.673478,192.168.0.219:5084,2,-47,b'302c4ddcd020f3574bcb872d',3582,49,126
1746728214.761122,192.168.0.219:5084,3,-65,b'302c4ddcd020f3574bcb872d',548,49,78
1746728214.6014,192.168.0.219:5084,1,-57,b'e2806995000040182224401d',3114,48,703
1746728214.756392,192.168.0.219:5084,3,-51,b'e2806995000040182224401d',2488,49,195
1746728214.791702,192.168.0.219:5084,4,-48,b'e2806995000040182224401d',3718,50,87
1746728214.593738,192.168.0.219:5084,1,-57,b'3be300000193cdfb00001c27',2494,48,-29
1746728214.674619,192.168.0.219:5084,2,-68,b'3be300000193cdfb00001c27',1500,49,-292
1746728214.591726,192.168.0.219:5084,1,-53,b'30080226abcd014000000000',3398,48,117
1746728214.6822,192.168.0.219:5084,2,-58,b'30080226abcd014000000000',3708,49,-9
1746728214.59658,192.168.0.219:5084,1,-48,b'30340bdca803e807ea8f87fa',1156,48,117
1746728214.691397,192.168.0.219:5084,2,-64,b'30340bdca803e807ea8f87fa',382,49,175
1746728214.763989,192.168.0.219:5084,3,-56,b'30340bdca803e807ea8f87fa',2248,49,146
1746728214.590844,192.168.0.219:5084,1,-47,b'303400eda43f67800000bfa3',644,48,126
1746728214.685765,192.168.0.219:5084,2,-53,b'303400eda43f67800000bfa3',158,49,166
1746728214.592855,192.168.0.219:5084,1,-54,b'1a2ec09d9a89a41d45b062ab',3340,48,48
1746728214.680421,192.168.0.219:5084,2,-55,b'1a2ec09d9a89a41d45b062ab',2218,49,107
1746728214.743384,192.168.0.219:5084,3,-69,b'1a2ec09d9a89a41d45b062ab',910,49,-292
1746728214.60888,192.168.0.219:5084,1,-61,b'30340bed780a4adaf637f384',580,48,175
1746728214.688501,192.168.0.219:5084,2,-63,b'30340bed780a4adaf637f384',158,49,-175
1746728214.75494,192.168.0.219:5084,3,-37,b'30340bed780a4adaf637f384',1118,49,87
1746728214.587643,192.168.0.219:5084,1,-38,b'303405b5280eaad61e731e9e',538,48,146
1746728214.693174,192.168.0.219:5084,2,-64,b'303405b5280eaad61e731e9e',516,49,-97
1746728214.758174,192.168.0.219:5084,3,-53,b'303405b5280eaad61e731e9e',3570,49,126
1746728214.588544,192.168.0.219:5084,1,-40,b'30340bcb6820ef56d141853c',3910,48,78
1746728214.686657,192.168.0.219:5084,2,-59,b'30340bcb6820ef56d141853c',746,49,58
1746728214.586515,192.168.0.219:5084,1,-41,b'e2806894000050245885a8ce',266,48,126
1746728214.70449,192.168.0.219:5084,2,-65,b'e2806894000050245885a8ce',440,49,-166
1746728214.734763,192.168.0.219:5084,3,-68,b'e2806894000050245885a8ce',3018,49,390
1746728214.962714,192.168.0.219:5084,2,-67,b'30340bb6884191844ce0046d',324,50,117
1746728215.01595,192.168.0.219:5084,3,-71,b'30340bb6884191844ce0046d',766,1,-371
1746728214.948365,192.168.0.219:5084,2,-60,b'1a6ec09d9a89a44d7998631f',2540,50,205
1746728215.023516,192.168.0.219:5084,3,-42,b'1a6ec09d9a89a44d7998631f',3064,1,136
1746728215.07056,192.168.0.219:5084,4,-54,b'1a6ec09d9a89a44d7998631f',3708,1,87
1746728214.941069,192.168.0.219:5084,2,-58,b'3034047138105841dcd6558d',3748,50,156
1746728215.015065,192.168.0.219:5084,3,-68,b'3034047138105841dcd6558d',338,1,-87
1746728214.954416,192.168.0.219:5084,2,-63,b'302f482d23f0055b0223a979',3670,50,302
1746728215.030216,192.168.0.219:5084,3,-55,b'302f482d23f0055b0223a979',646,1,48
1746728215.059794,192.168.0.219:5084,4,-43,b'302f482d23f0055b0223a979',544,1,87
1746728214.929372,192.168.0.219:5084,2,-42,b'303424f330014cce6f7d749d',4030,50,48
1746728215.032218,192.168.0.219:5084,3,-64,b'303424f330014cce6f7d749d',428,1,97
1746728214.875616,192.168.0.219:5084,1,-66,b'1a9ec09d9a89a0340cbe709c',2910,50,-58
1746728214.957057,192.168.0.219:5084,2,-62,b'1a9ec09d9a89a0340cbe709c',1358,50,-48
